bfs_no,month,weekday,packages,mean_age,total_pop,share_0to14,share_15to19,share_20to39,share_40to64,share_65to79,share_above80,share_foreigners,share_catholics,share_other_relig,share_protestants,unemployment_rate,taxpower,share_tertiary,firms,E,N,distance_to_nearest_city
3235,March,FR,813,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,March,MI,911,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,March,MO,896,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,March,SA,129,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,DI,1323,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,DO,1540,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,FR,900,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,MI,1448,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,MO,736,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,April,SA,545,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,DI,1183,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,DO,904,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,FR,1403,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,MI,1215,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,MO,776,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,SA,367,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,May,SO,2,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,DI,1173,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,DO,1039,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,FR,1070,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,MI,1151,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,MO,713,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,SA,247,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,June,SO,3,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,DI,907,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,DO,1122,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,FR,1113,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,MI,1238,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,MO,601,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,July,SA,166,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,DI,891,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,DO,885,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,FR,794,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,MI,869,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,MO,854,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,August,SA,144,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,DI,1333,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,DO,924,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,FR,897,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,MI,1207,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,MO,677,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,September,SA,178,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,DI,957,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,DO,1344,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,FR,1224,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,MI,1100,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,MO,711,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,October,SA,280,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,DI,1212,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,DO,1282,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,FR,1194,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,MI,1223,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,MO,1021,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,November,SA,390,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,December,DI,1673,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,December,DO,1615,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,December,FR,1119,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,December,MI,1812,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
3235,December,MO,576,44.2,3404.0,12.9,4.7,26.8,34.3,15.4,5.9,33.5,34.2,45.4,20.4,2.9,104.7,31.2,277.0,9.590040969029085,47.465799582264985,13.02868142473418
