MONAT,WOCHENTAG,PLZ,PRODUKT_GRUPPE,ANZAHL
01/02/2020,MI,9555,ECO,82
01/02/2020,MI,9555,SEM,3
01/02/2020,MO,9555,ECO,65
01/02/2020,MO,9555,PRI,88
01/02/2020,SA,9555,ECO,3
01/02/2020,SA,9555,PRI,36
01/02/2020,SO,9555,PRI,5
01/02/2020,DI,9556,ECO,83
01/02/2020,DI,9556,SEM,2
01/02/2020,DI,9556,PRI,237
01/02/2020,DO,9556,PRI,226
01/02/2020,DO,9556,ECO,129
01/02/2020,DO,9556,SEM,10
01/02/2020,FR,9556,PRI,163
01/02/2020,FR,9556,SEM,3
01/02/2020,FR,9556,ECO,107
01/02/2020,MI,9556,ECO,154
01/02/2020,MI,9556,PRI,188
01/02/2020,MI,9556,SEM,3
01/02/2020,MO,9556,PRI,109
01/02/2020,MO,9556,ECO,159
01/02/2020,SA,9556,SEM,2
01/02/2020,SA,9556,PRI,32
01/02/2020,DI,9562,PRI,224
01/02/2020,DI,9562,ECO,101
01/02/2020,DI,9562,SEM,5
01/02/2020,DO,9562,ECO,121
01/02/2020,DO,9562,PRI,186
01/02/2020,FR,9562,SEM,2
01/02/2020,FR,9562,ECO,122
01/02/2020,FR,9562,PRI,159
01/02/2020,MI,9562,SEM,2
01/02/2020,MI,9562,PRI,157
01/02/2020,MI,9562,ECO,116
01/02/2020,MO,9562,ECO,95
01/02/2020,MO,9562,PRI,99
01/02/2020,SA,9562,ECO,1
01/02/2020,SA,9562,PRI,53
01/02/2020,SA,9562,SEM,2
01/02/2020,DI,9565,ECO,132
01/02/2020,DI,9565,PRI,352
01/02/2020,DI,9565,SEM,13
01/02/2020,DO,9565,PRI,282
01/02/2020,DO,9565,SEM,8
01/02/2020,DO,9565,ECO,150
01/02/2020,FR,9565,PRI,255
01/02/2020,FR,9565,ECO,116
01/02/2020,FR,9565,SEM,4
01/02/2020,MI,9565,ECO,143
01/02/2020,MI,9565,PRI,291
01/02/2020,MI,9565,SEM,7
01/02/2020,MO,9565,ECO,114
01/02/2020,MO,9565,PRI,234
01/02/2020,MO,9565,SEM,4
01/02/2020,SA,9565,PRI,35
01/02/2020,SA,9565,ECO,3
01/02/2020,DI,9573,PRI,42
01/02/2020,DI,9573,SEM,1
01/02/2020,DI,9573,ECO,23
01/02/2020,DO,9573,ECO,21
01/02/2020,DO,9573,PRI,26
01/02/2020,FR,9573,ECO,20
01/02/2020,FR,9573,PRI,39
01/02/2020,FR,9573,SEM,1
01/02/2020,MI,9573,PRI,27
01/02/2020,MI,9573,ECO,24
01/02/2020,MO,9573,PRI,27
01/02/2020,MO,9573,ECO,24
01/02/2020,SA,9573,ECO,1
01/02/2020,SA,9573,PRI,8
01/02/2020,SA,9573,SEM,2
01/02/2020,DI,9600,PRI,1
01/02/2020,DI,9601,PRI,65
01/02/2020,DI,9601,ECO,39
01/02/2020,DO,9601,ECO,44
01/02/2020,DO,9601,PRI,60
01/02/2020,FR,9601,PRI,91
01/02/2020,FR,9601,SEM,3
01/02/2020,FR,9601,ECO,47
01/02/2020,MI,9601,SEM,4
01/02/2020,MI,9601,ECO,51
01/02/2020,MI,9601,PRI,65
01/02/2020,MO,9601,ECO,40
01/02/2020,MO,9601,PRI,46
01/02/2020,SA,9601,PRI,17
01/02/2020,DI,9602,ECO,253
01/02/2020,DI,9602,PRI,709
01/02/2020,DI,9602,SEM,15
01/02/2020,DO,9602,PRI,572
01/02/2020,DO,9602,ECO,298
01/02/2020,DO,9602,SEM,17
01/02/2020,FR,9602,ECO,270
01/02/2020,FR,9602,SEM,21
01/02/2020,FR,9602,PRI,525
01/02/2020,MI,9602,ECO,341
01/02/2020,MI,9602,PRI,658
01/02/2020,MI,9602,SEM,7
01/02/2020,MO,9602,PRI,283
01/02/2020,MO,9602,SEM,4
01/02/2020,MO,9602,ECO,316
01/02/2020,SA,9602,SEM,11
01/02/2020,SA,9602,PRI,189
01/02/2020,SA,9602,ECO,3
01/02/2020,DI,9604,ECO,120
01/02/2020,DI,9604,PRI,219
01/02/2020,DI,9604,SEM,2
01/02/2020,DO,9604,ECO,128
01/02/2020,DO,9604,PRI,177
01/02/2020,DO,9604,SEM,3
01/02/2020,FR,9604,SEM,5
01/02/2020,FR,9604,PRI,182
01/02/2020,FR,9604,ECO,131
01/02/2020,MI,9604,PRI,222
01/02/2020,MI,9604,ECO,168
01/02/2020,MI,9604,SEM,2
01/02/2020,MO,9604,ECO,122
01/02/2020,MO,9604,PRI,132
01/02/2020,MO,9604,SEM,2
01/02/2020,SA,9604,PRI,43
01/02/2020,SA,9604,SEM,1
01/02/2020,DI,9606,PRI,515
01/02/2020,DI,9606,ECO,184
01/02/2020,DI,9606,SEM,16
01/02/2020,DO,9606,PRI,428
01/02/2020,DO,9606,SEM,4
01/02/2020,DO,9606,ECO,268
01/02/2020,FR,9606,ECO,235
01/02/2020,FR,9606,PRI,425
01/02/2020,FR,9606,SEM,9
01/02/2020,MI,9606,PRI,477
01/02/2020,MI,9606,SEM,7
01/02/2020,MI,9606,ECO,253
01/02/2020,MO,9606,ECO,240
01/02/2020,MO,9606,PRI,262
01/02/2020,SA,9606,ECO,4
01/02/2020,SA,9606,SEM,5
01/02/2020,SA,9606,PRI,113
01/02/2020,DI,9607,PRI,261
01/02/2020,DI,9607,SEM,1
01/02/2020,DI,9607,ECO,122
01/02/2020,DO,9607,ECO,143
01/02/2020,DO,9607,PRI,226
01/02/2020,FR,9607,ECO,178
01/02/2020,FR,9607,PRI,211
01/02/2020,FR,9607,SEM,2
01/02/2020,MI,9607,SEM,3
01/02/2020,MI,9607,ECO,183
01/02/2020,MI,9607,PRI,250
01/02/2020,MO,9607,PRI,137
01/02/2020,MO,9607,ECO,154
01/02/2020,MO,9607,SEM,2
01/02/2020,SA,9607,ECO,1
01/02/2020,SA,9607,SEM,1
01/02/2020,SA,9607,PRI,54
01/02/2020,DI,9608,ECO,92
01/02/2020,DI,9608,SEM,5
01/02/2020,DI,9608,PRI,147
01/02/2020,DO,9608,ECO,113
01/02/2020,DO,9608,SEM,4
01/02/2020,DO,9608,PRI,151
01/02/2020,FR,9608,SEM,5
01/02/2020,FR,9608,ECO,120
01/02/2020,FR,9608,PRI,135
01/02/2020,MI,9608,PRI,112
01/02/2020,MI,9608,SEM,4
01/02/2020,MI,9608,ECO,117
01/02/2020,MO,9608,ECO,100
01/02/2020,MO,9608,PRI,65
01/02/2020,SA,9608,ECO,1
01/02/2020,SA,9608,PRI,52
01/02/2020,SA,9608,SEM,4
01/02/2020,DI,9612,PRI,37
01/02/2020,DI,9612,SEM,1
01/02/2020,DI,9612,ECO,22
01/02/2020,DO,9612,PRI,32
01/02/2020,DO,9612,ECO,33
01/02/2020,FR,9612,PRI,30
01/02/2020,FR,9612,ECO,28
01/02/2020,FR,9612,SEM,2
01/02/2020,MI,9612,ECO,22
01/02/2020,MI,9612,PRI,29
01/02/2020,MO,9612,ECO,28
01/02/2020,MO,9612,PRI,19
01/02/2020,SA,9612,SEM,4
01/02/2020,SA,9612,PRI,7
01/02/2020,SA,9612,ECO,2
01/02/2020,DI,9613,PRI,50
01/02/2020,DI,9613,ECO,29
01/02/2020,DI,9613,SEM,2
01/02/2020,DO,9613,PRI,48
01/02/2020,DO,9613,ECO,42
01/02/2020,FR,9613,ECO,50
01/02/2020,FR,9613,PRI,32
01/02/2020,FR,9613,SEM,1
01/02/2020,MI,9613,ECO,35
01/02/2020,MI,9613,PRI,52
01/02/2020,MO,9613,PRI,22
01/02/2020,MO,9613,ECO,24
01/02/2020,SA,9613,PRI,13
01/02/2020,DI,9614,SEM,1
01/02/2020,DI,9614,ECO,19
01/02/2020,DI,9614,PRI,22
01/02/2020,DO,9614,ECO,32
01/02/2020,DO,9614,PRI,17
01/02/2020,FR,9614,ECO,30
01/02/2020,FR,9614,PRI,25
01/02/2020,FR,9614,SEM,1
01/02/2020,MI,9614,PRI,20
01/02/2020,MI,9614,ECO,24
01/02/2020,MO,9614,PRI,17
01/02/2020,MO,9614,ECO,27
01/02/2020,SA,9614,SEM,1
01/02/2020,SA,9614,PRI,3
01/02/2020,DI,9615,SEM,2
01/02/2020,DI,9615,ECO,43
01/02/2020,DI,9615,PRI,111
01/02/2020,DO,9615,SEM,1
01/02/2020,DO,9615,PRI,105
01/02/2020,DO,9615,ECO,43
01/02/2020,FR,9615,PRI,137
01/02/2020,FR,9615,ECO,49
01/02/2020,FR,9615,SEM,5
01/02/2020,MI,9615,ECO,66
01/02/2020,MI,9615,PRI,98
01/02/2020,MO,9615,ECO,64
01/02/2020,MO,9615,PRI,71
01/02/2020,MO,9615,SEM,2
01/02/2020,SA,9615,PRI,14
01/02/2020,SA,9615,ECO,1
01/02/2020,DI,9620,ECO,182
01/02/2020,DI,9620,SEM,8
01/02/2020,DI,9620,PRI,378
01/02/2020,DO,9620,ECO,217
01/02/2020,DO,9620,PRI,307
01/02/2020,DO,9620,SEM,4
01/02/2020,FR,9620,ECO,223
01/02/2020,FR,9620,PRI,301
01/02/2020,FR,9620,SEM,16
01/02/2020,MI,9620,SEM,7
01/02/2020,MI,9620,ECO,219
01/02/2020,MI,9620,PRI,337
01/02/2020,MO,9620,PRI,196
01/02/2020,MO,9620,SEM,1
01/02/2020,MO,9620,ECO,177
01/02/2020,SA,9620,PRI,98
01/02/2020,SA,9620,SEM,3
01/02/2020,SA,9620,ECO,5
01/02/2020,DI,9621,SEM,4
01/02/2020,DI,9621,PRI,118
01/02/2020,DI,9621,ECO,83
01/02/2020,DO,9621,PRI,95
01/02/2020,DO,9621,ECO,85
01/02/2020,FR,9621,SEM,1
01/02/2020,FR,9621,ECO,88
01/02/2020,FR,9621,PRI,99
01/02/2020,MI,9621,PRI,116
01/02/2020,MI,9621,ECO,94
01/02/2020,MO,9621,ECO,66
01/02/2020,MO,9621,SEM,1
01/02/2020,MO,9621,PRI,58
01/02/2020,SA,9621,SEM,4
01/02/2020,SA,9621,PRI,23
01/02/2020,SA,9621,ECO,3
01/02/2020,DI,9622,ECO,17
01/02/2020,DI,9622,PRI,25
01/02/2020,DO,9622,ECO,22
01/02/2020,DO,9622,PRI,17
01/02/2020,FR,9622,PRI,25
01/02/2020,FR,9622,ECO,33
01/02/2020,FR,9622,SEM,2
01/02/2020,MI,9622,ECO,30
01/02/2020,MI,9622,PRI,29
01/02/2020,MO,9622,ECO,31
01/02/2020,MO,9622,PRI,11
01/02/2020,SA,9622,ECO,1
01/02/2020,SA,9622,SEM,2
01/02/2020,SA,9622,PRI,3
01/02/2020,DI,9630,PRI,1364
01/02/2020,DI,9630,SEM,28
01/02/2020,DI,9630,ECO,494
01/02/2020,DO,9630,SEM,10
01/02/2020,DO,9630,PRI,1155
01/02/2020,DO,9630,ECO,566
01/02/2020,FR,9630,PRI,1073
01/02/2020,FR,9630,ECO,539
01/02/2020,FR,9630,SEM,18
01/02/2020,MI,9630,PRI,1181
01/02/2020,MI,9630,ECO,578
01/02/2020,MI,9630,SEM,9
01/02/2020,MO,9630,PRI,664
01/02/2020,MO,9630,SEM,5
01/02/2020,MO,9630,ECO,468
01/02/2020,SA,9630,SEM,12
01/02/2020,SA,9630,ECO,6
01/02/2020,SA,9630,PRI,248
01/02/2020,DI,9631,ECO,57
01/02/2020,DI,9631,PRI,146
01/02/2020,DI,9631,SEM,1
01/02/2020,DO,9631,PRI,113
01/02/2020,DO,9631,ECO,75
01/02/2020,FR,9631,ECO,80
01/02/2020,FR,9631,PRI,112
01/02/2020,MI,9631,ECO,114
01/02/2020,MI,9631,PRI,111
01/02/2020,MO,9631,PRI,57
01/02/2020,MO,9631,ECO,85
01/02/2020,SA,9631,PRI,39
01/02/2020,SA,9631,SEM,2
01/02/2020,DI,9633,ECO,66
01/02/2020,DI,9633,PRI,74
01/02/2020,DI,9633,SEM,1
01/02/2020,DO,9633,PRI,92
01/02/2020,DO,9633,ECO,89
01/02/2020,FR,9633,ECO,91
01/02/2020,FR,9633,PRI,79
01/02/2020,MI,9633,ECO,88
01/02/2020,MI,9633,PRI,97
01/02/2020,MO,9633,ECO,69
01/02/2020,MO,9633,PRI,39
01/02/2020,SA,9633,SEM,1
01/02/2020,SA,9633,ECO,3
01/02/2020,SA,9633,PRI,19
01/02/2020,DI,9642,PRI,725
01/02/2020,DI,9642,SEM,16
01/02/2020,DI,9642,ECO,342
01/02/2020,DO,9642,PRI,569
01/02/2020,DO,9642,ECO,457
01/02/2020,DO,9642,SEM,14
01/02/2020,FR,9642,PRI,643
01/02/2020,FR,9642,ECO,452
01/02/2020,FR,9642,SEM,13
01/02/2020,MI,9642,ECO,439
01/02/2020,MI,9642,PRI,674
01/02/2020,MI,9642,SEM,11
01/02/2020,MO,9642,ECO,373
01/02/2020,MO,9642,SEM,5
01/02/2020,MO,9642,PRI,393
01/02/2020,SA,9642,ECO,10
01/02/2020,SA,9642,PRI,165
01/02/2020,SA,9642,SEM,17
01/02/2020,DI,9643,SEM,2
01/02/2020,DI,9643,ECO,32
01/02/2020,DI,9643,PRI,72
01/02/2020,DO,9643,ECO,55
01/02/2020,DO,9643,PRI,54
01/02/2020,FR,9643,ECO,57
01/02/2020,FR,9643,SEM,1
01/02/2020,FR,9643,PRI,67
01/02/2020,MI,9643,ECO,55
01/02/2020,MI,9643,PRI,61
01/02/2020,MO,9643,ECO,44
01/02/2020,MO,9643,PRI,21
01/02/2020,SA,9643,PRI,10
01/02/2020,SA,9643,SEM,1
01/02/2020,DI,9650,SEM,18
01/02/2020,DI,9650,PRI,274
01/02/2020,DI,9650,ECO,134
01/02/2020,DO,9650,PRI,261
01/02/2020,DO,9650,SEM,4
01/02/2020,DO,9650,ECO,178
01/02/2020,FR,9650,ECO,184
01/02/2020,FR,9650,PRI,221
01/02/2020,FR,9650,SEM,7
01/02/2020,MI,9650,SEM,6
01/02/2020,MI,9650,ECO,155
01/02/2020,MI,9650,PRI,229
01/02/2020,MO,9650,ECO,166
01/02/2020,MO,9650,PRI,156
01/02/2020,SA,9650,ECO,3
01/02/2020,SA,9650,PRI,32
01/02/2020,SA,9650,SEM,7
01/02/2020,DI,9651,ECO,41
01/02/2020,DI,9651,PRI,35
01/02/2020,DO,9651,PRI,39
01/02/2020,DO,9651,ECO,47
01/02/2020,FR,9651,ECO,40
01/02/2020,FR,9651,SEM,1
01/02/2020,FR,9651,PRI,35
01/02/2020,MI,9651,ECO,43
01/02/2020,MI,9651,PRI,42
01/02/2020,MO,9651,ECO,48
01/02/2020,MO,9651,PRI,38
01/02/2020,SA,9651,ECO,2
01/02/2020,SA,9651,PRI,8
01/02/2020,SA,9651,SEM,1
01/02/2020,DI,9652,SEM,8
01/02/2020,DI,9652,PRI,128
01/02/2020,DI,9652,ECO,65
01/02/2020,DO,9652,SEM,6
01/02/2020,DO,9652,ECO,92
01/02/2020,DO,9652,PRI,110
01/02/2020,FR,9652,PRI,105
01/02/2020,FR,9652,ECO,76
01/02/2020,FR,9652,SEM,5
01/02/2020,MI,9652,PRI,134
01/02/2020,MI,9652,SEM,10
01/02/2020,MI,9652,ECO,89
01/02/2020,MO,9652,SEM,5
01/02/2020,MO,9652,PRI,78
01/02/2020,MO,9652,ECO,68
01/02/2020,SA,9652,ECO,2
01/02/2020,SA,9652,SEM,3
01/02/2020,SA,9652,PRI,27
01/02/2020,DI,9655,SEM,1
01/02/2020,DI,9655,ECO,29
01/02/2020,DI,9655,PRI,48
01/02/2020,DO,9655,SEM,1
01/02/2020,DO,9655,PRI,35
01/02/2020,DO,9655,ECO,39
01/02/2020,FR,9655,PRI,40
01/02/2020,FR,9655,ECO,43
01/02/2020,FR,9655,SEM,2
01/02/2020,MI,9655,ECO,37
01/02/2020,MI,9655,PRI,37
01/02/2020,MI,9655,SEM,1
01/02/2020,MO,9655,PRI,19
01/02/2020,MO,9655,ECO,27
01/02/2020,SA,9655,PRI,11
01/02/2020,SA,9655,SEM,3
01/02/2020,DI,9656,PRI,119
01/02/2020,DI,9656,SEM,2
01/02/2020,DI,9656,ECO,52
01/02/2020,DO,9656,PRI,88
01/02/2020,DO,9656,ECO,77
01/02/2020,FR,9656,PRI,100
01/02/2020,FR,9656,SEM,2
01/02/2020,FR,9656,ECO,78
01/02/2020,MI,9656,PRI,102
01/02/2020,MI,9656,ECO,65
01/02/2020,MI,9656,SEM,2
01/02/2020,MO,9656,ECO,59
01/02/2020,MO,9656,PRI,64
01/02/2020,SA,9656,SEM,2
01/02/2020,SA,9656,ECO,1
01/02/2020,SA,9656,PRI,7
01/02/2020,DI,9657,ECO,44
01/02/2020,DI,9657,PRI,124
01/02/2020,DO,9657,PRI,117
01/02/2020,DO,9657,ECO,64
01/02/2020,FR,9657,ECO,76
01/02/2020,FR,9657,PRI,113
01/02/2020,FR,9657,SEM,3
01/02/2020,MI,9657,SEM,1
01/02/2020,MI,9657,ECO,71
01/02/2020,MI,9657,PRI,122
01/02/2020,MO,9657,PRI,65
01/02/2020,MO,9657,ECO,62
01/02/2020,SA,9657,SEM,5
01/02/2020,SA,9657,PRI,15
01/02/2020,DI,9658,PRI,254
01/02/2020,DI,9658,ECO,118
01/02/2020,DI,9658,SEM,5
01/02/2020,DO,9658,PRI,192
01/02/2020,DO,9658,SEM,1
01/02/2020,DO,9658,ECO,131
01/02/2020,FR,9658,PRI,147
01/02/2020,FR,9658,SEM,1
01/02/2020,FR,9658,ECO,138
01/02/2020,MI,9658,ECO,143
01/02/2020,MI,9658,SEM,3
01/02/2020,MI,9658,PRI,160
01/02/2020,MO,9658,SEM,2
01/02/2020,MO,9658,ECO,107
01/02/2020,MO,9658,PRI,108
01/02/2020,SA,9658,PRI,48
01/02/2020,SA,9658,SEM,13
01/03/2020,DI,9000,PRI,11205
01/03/2020,DI,9000,SEM,342
01/03/2020,DI,9000,ECO,4780
01/03/2020,DO,9000,PRI,7730
01/03/2020,DO,9000,ECO,4105
01/03/2020,DO,9000,SEM,214
01/03/2020,FR,9000,SEM,253
01/03/2020,FR,9000,ECO,3725
01/03/2020,FR,9000,PRI,7804
01/03/2020,MI,9000,ECO,4013
01/03/2020,MI,9000,PRI,7929
01/03/2020,MI,9000,SEM,206
01/03/2020,MO,9000,SEM,112
01/03/2020,MO,9000,PRI,6989
01/03/2020,MO,9000,ECO,4572
01/03/2020,SA,9000,ECO,56
01/03/2020,SA,9000,PRI,1309
01/03/2020,SA,9000,SEM,114
01/03/2020,SO,9000,ECO,2
01/03/2020,SO,9000,PRI,10
01/03/2020,DI,9001,SEM,1
01/03/2020,DI,9001,PRI,46
01/03/2020,DI,9001,ECO,41
01/03/2020,DO,9001,ECO,33
01/03/2020,DO,9001,SEM,1
01/03/2020,DO,9001,PRI,29
01/03/2020,FR,9001,SEM,1
01/03/2020,FR,9001,PRI,30
01/03/2020,FR,9001,ECO,28
01/03/2020,MI,9001,ECO,39
01/03/2020,MI,9001,PRI,21
01/03/2020,MI,9001,SEM,3
01/03/2020,MO,9001,ECO,32
01/03/2020,MO,9001,SEM,2
01/03/2020,MO,9001,PRI,35
01/03/2020,DI,9004,PRI,21
01/03/2020,DI,9004,ECO,9
01/03/2020,DO,9004,PRI,15
01/03/2020,DO,9004,ECO,5
01/03/2020,FR,9004,PRI,8
01/03/2020,FR,9004,ECO,1
01/03/2020,MI,9004,PRI,7
01/03/2020,MI,9004,ECO,2
01/03/2020,MO,9004,ECO,7
01/03/2020,MO,9004,PRI,10
01/03/2020,MO,9004,SEM,1
01/03/2020,DI,9006,PRI,4
01/03/2020,DO,9006,ECO,3
01/03/2020,DO,9006,SEM,1
01/03/2020,FR,9006,ECO,3
01/03/2020,FR,9006,PRI,4
01/03/2020,MI,9006,PRI,3
01/03/2020,MI,9006,ECO,2
01/03/2020,MO,9006,ECO,1
01/03/2020,DI,9007,ECO,11
01/03/2020,DI,9007,PRI,82
01/03/2020,DI,9007,SEM,12
01/03/2020,DO,9007,ECO,7
01/03/2020,DO,9007,SEM,3
01/03/2020,DO,9007,PRI,52
01/03/2020,FR,9007,PRI,64
01/03/2020,FR,9007,SEM,11
01/03/2020,FR,9007,ECO,7
01/03/2020,MI,9007,ECO,10
01/03/2020,MI,9007,SEM,20
01/03/2020,MI,9007,PRI,55
01/03/2020,MO,9007,ECO,9
01/03/2020,MO,9007,PRI,43
01/03/2020,MO,9007,SEM,6
01/03/2020,SA,9007,SEM,3
01/03/2020,DI,9008,PRI,1841
01/03/2020,DI,9008,ECO,773
01/03/2020,DI,9008,SEM,27
01/03/2020,DO,9008,PRI,1225
01/03/2020,DO,9008,ECO,648
01/03/2020,DO,9008,SEM,17
01/03/2020,FR,9008,ECO,624
01/03/2020,FR,9008,SEM,11
01/03/2020,FR,9008,PRI,1308
01/03/2020,MI,9008,PRI,1272
01/03/2020,MI,9008,ECO,643
01/03/2020,MI,9008,SEM,11
01/03/2020,MO,9008,PRI,1136
01/03/2020,MO,9008,SEM,10
01/03/2020,MO,9008,ECO,733
01/03/2020,SA,9008,PRI,269
01/03/2020,SA,9008,SEM,15
01/03/2020,SA,9008,ECO,9
01/03/2020,DI,9010,PRI,533
01/03/2020,DI,9010,ECO,226
01/03/2020,DI,9010,SEM,13
01/03/2020,DO,9010,PRI,317
01/03/2020,DO,9010,SEM,6
01/03/2020,DO,9010,ECO,227
01/03/2020,FR,9010,ECO,230
01/03/2020,FR,9010,PRI,365
01/03/2020,FR,9010,SEM,8
01/03/2020,MI,9010,ECO,202
01/03/2020,MI,9010,SEM,3
01/03/2020,MI,9010,PRI,342
01/03/2020,MO,9010,PRI,295
01/03/2020,MO,9010,ECO,260
01/03/2020,SA,9010,SEM,9
01/03/2020,SA,9010,PRI,67
01/03/2020,DI,9011,ECO,277
01/03/2020,DI,9011,PRI,558
01/03/2020,DI,9011,SEM,4
01/03/2020,DO,9011,ECO,204
01/03/2020,DO,9011,SEM,2
01/03/2020,DO,9011,PRI,294
01/03/2020,FR,9011,PRI,395
01/03/2020,FR,9011,SEM,9
01/03/2020,FR,9011,ECO,273
01/03/2020,MI,9011,ECO,231
01/03/2020,MI,9011,SEM,11
01/03/2020,MI,9011,PRI,358
01/03/2020,MO,9011,PRI,257
01/03/2020,MO,9011,ECO,295
01/03/2020,SA,9011,SEM,7
01/03/2020,SA,9011,PRI,74
01/03/2020,SA,9011,ECO,2
01/03/2020,DI,9012,ECO,178
01/03/2020,DI,9012,SEM,8
01/03/2020,DI,9012,PRI,393
01/03/2020,DO,9012,PRI,261
01/03/2020,DO,9012,ECO,149
01/03/2020,DO,9012,SEM,3
01/03/2020,FR,9012,SEM,2
01/03/2020,FR,9012,PRI,251
01/03/2020,FR,9012,ECO,160
01/03/2020,MI,9012,ECO,142
01/03/2020,MI,9012,PRI,249
01/03/2020,MI,9012,SEM,1
01/03/2020,MO,9012,PRI,181
01/03/2020,MO,9012,SEM,1
01/03/2020,MO,9012,ECO,196
01/03/2020,SA,9012,PRI,76
01/03/2020,SA,9012,ECO,1
01/03/2020,SA,9012,SEM,3
01/03/2020,DI,9013,PRI,5
01/03/2020,DO,9013,ECO,2
01/03/2020,DO,9013,PRI,2
01/03/2020,FR,9013,PRI,2
01/03/2020,MI,9013,PRI,4
01/03/2020,MI,9013,ECO,3
01/03/2020,MO,9013,ECO,11
01/03/2020,MO,9013,PRI,9
01/03/2020,DI,9014,SEM,27
01/03/2020,DI,9014,PRI,2592
01/03/2020,DI,9014,ECO,1405
01/03/2020,DO,9014,ECO,1043
01/03/2020,DO,9014,PRI,1709
01/03/2020,DO,9014,SEM,11
01/03/2020,FR,9014,ECO,1058
01/03/2020,FR,9014,SEM,17
01/03/2020,FR,9014,PRI,1868
01/03/2020,MI,9014,ECO,1037
01/03/2020,MI,9014,PRI,1820
01/03/2020,MI,9014,SEM,13
01/03/2020,MO,9014,PRI,1585
01/03/2020,MO,9014,ECO,1242
01/03/2020,MO,9014,SEM,11
01/03/2020,SA,9014,SEM,15
01/03/2020,SA,9014,PRI,331
01/03/2020,SA,9014,ECO,6
01/03/2020,SO,9014,PRI,4
01/03/2020,SO,9014,ECO,1
01/03/2020,DI,9015,SEM,43
01/03/2020,DI,9015,PRI,2098
01/03/2020,DI,9015,ECO,695
01/03/2020,DO,9015,PRI,1606
01/03/2020,DO,9015,ECO,574
01/03/2020,DO,9015,SEM,28
01/03/2020,FR,9015,ECO,514
01/03/2020,FR,9015,PRI,1695
01/03/2020,FR,9015,SEM,26
01/03/2020,MI,9015,PRI,1665
01/03/2020,MI,9015,ECO,550
01/03/2020,MI,9015,SEM,37
01/03/2020,MO,9015,PRI,1668
01/03/2020,MO,9015,ECO,762
01/03/2020,MO,9015,SEM,20
01/03/2020,SA,9015,SEM,21
01/03/2020,SA,9015,ECO,1
01/03/2020,SA,9015,PRI,170
01/03/2020,SO,9015,PRI,1
01/03/2020,DI,9016,ECO,1017
01/03/2020,DI,9016,PRI,2504
01/03/2020,DI,9016,SEM,50
01/03/2020,DO,9016,PRI,1766
01/03/2020,DO,9016,ECO,900
01/03/2020,DO,9016,SEM,29
01/03/2020,FR,9016,SEM,41
01/03/2020,FR,9016,ECO,930
01/03/2020,FR,9016,PRI,1924
01/03/2020,MI,9016,SEM,37
01/03/2020,MI,9016,ECO,903
01/03/2020,MI,9016,PRI,1819
01/03/2020,MO,9016,PRI,1552
01/03/2020,MO,9016,SEM,17
01/03/2020,MO,9016,ECO,1068
01/03/2020,SA,9016,ECO,7
01/03/2020,SA,9016,PRI,347
01/03/2020,SA,9016,SEM,35
01/03/2020,DI,9020,ECO,1
01/03/2020,DI,9020,PRI,6
01/03/2020,DO,9020,ECO,2
01/03/2020,DO,9020,PRI,3
01/03/2020,FR,9020,ECO,4
01/03/2020,FR,9020,PRI,1
01/03/2020,MI,9020,ECO,1
01/03/2020,MI,9020,PRI,4
01/03/2020,MO,9020,PRI,7
01/03/2020,MO,9020,ECO,5
01/03/2020,FR,9022,ECO,1
01/03/2020,FR,9022,PRI,2
01/03/2020,MO,9022,ECO,1
01/03/2020,DI,9023,PRI,25
01/03/2020,DI,9023,ECO,35
01/03/2020,DI,9023,SEM,2
01/03/2020,DO,9023,PRI,16
01/03/2020,DO,9023,SEM,3
01/03/2020,DO,9023,ECO,20
01/03/2020,FR,9023,SEM,2
01/03/2020,FR,9023,ECO,17
01/03/2020,FR,9023,PRI,15
01/03/2020,MI,9023,SEM,3
01/03/2020,MI,9023,ECO,25
01/03/2020,MI,9023,PRI,25
01/03/2020,MO,9023,ECO,27
01/03/2020,MO,9023,PRI,21
01/03/2020,MO,9023,SEM,1
01/03/2020,DI,9024,ECO,524
01/03/2020,DI,9024,PRI,27
01/03/2020,DO,9024,ECO,275
01/03/2020,DO,9024,PRI,14
01/03/2020,FR,9024,ECO,207
01/03/2020,FR,9024,PRI,8
01/03/2020,MI,9024,ECO,350
01/03/2020,MI,9024,PRI,22
01/03/2020,MO,9024,PRI,21
01/03/2020,MO,9024,ECO,328
01/03/2020,SA,9024,ECO,1
01/03/2020,FR,9025,ECO,1
01/03/2020,MI,9027,ECO,1
01/03/2020,DI,9028,ECO,2
01/03/2020,DO,9028,ECO,1
01/03/2020,MI,9028,ECO,1
01/03/2020,MO,9028,ECO,3
01/03/2020,DI,9029,SEM,3
01/03/2020,DI,9029,ECO,9
01/03/2020,DO,9029,ECO,7
01/03/2020,DO,9029,SEM,1
01/03/2020,FR,9029,SEM,4
01/03/2020,FR,9029,PRI,1
01/03/2020,FR,9029,ECO,3
01/03/2020,MI,9029,ECO,10
01/03/2020,MI,9029,SEM,1
01/03/2020,MO,9029,SEM,4
01/03/2020,MO,9029,ECO,4
01/03/2020,SA,9029,ECO,4
01/03/2020,DI,9030,SEM,15
01/03/2020,DI,9030,PRI,1156
01/03/2020,DI,9030,ECO,535
01/03/2020,DO,9030,PRI,722
01/03/2020,DO,9030,ECO,456
